2021-11-25/12:07:49		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:07:49		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:09:06		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:09:07		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:11:23		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:13:04		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:13:05		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:13:05		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:13:05		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:13:05		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:14:45		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:21:53		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:21:54		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:21:54		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:23:05		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:23:06		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:25:39		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:25:39		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:25:39		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:25:39		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:25:39		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:25:39		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:25:40		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:27:35		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:27:36		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:29:19		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:34:52		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:34:53		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:36:38		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_38.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_39.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_40.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_41.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_42.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_47.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_50.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_51.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_52.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_53.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_54.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_55.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_66.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_67.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_80.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_86.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_94.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_95.csv: File Transformed successfully!!
2021-11-25/12:39:49		 AQI_97.csv: File Transformed successfully!!
2021-11-25/12:39:50		 AQI_98.csv: File Transformed successfully!!
2021-11-25/12:39:50		 AQI_99.csv: File Transformed successfully!!
2021-11-25/12:45:20		 AQI_08.csv: File Transformed successfully!!
2021-11-25/12:45:20		 AQI_09.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_10.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_11.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_12.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_14.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_15.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_26.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_27.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_35.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_36.csv: File Transformed successfully!!
2021-11-25/12:45:21		 AQI_38.csv: File Transformed successfully!!
