City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Lucknow,2017-05-04,100.95,31.58,15.34,66.08,6.24,8.91,1.77,6.92,90.9,2.0,5.18,0.18,312.0,Very Poor
Lucknow,2017-05-05,140.85,31.58,12.5,57.5,6.24,8.91,1.38,9.81,105.68,2.0,5.18,0.18,302.0,Very Poor
Lucknow,2017-05-06,208.65,31.58,15.65,79.26,6.24,8.91,1.57,10.12,91.64,2.0,5.18,0.18,346.0,Very Poor
Lucknow,2017-05-07,301.46,31.58,18.44,54.86,6.24,8.91,1.44,5.99,83.13,2.0,5.18,0.18,422.0,Severe
Lucknow,2017-05-08,140.01,31.58,7.78,23.93,6.24,8.91,1.33,4.27,111.37,1.81,4.25,0.18,350.0,Very Poor
Lucknow,2017-05-09,71.84,31.58,7.42,25.41,6.24,8.91,1.09,3.51,108.01,1.35,2.73,0.18,237.0,Poor
Lucknow,2017-05-10,56.41,31.58,6.59,19.99,6.24,8.91,1.19,3.66,81.45,1.65,2.9,0.18,137.0,Moderate
Lucknow,2017-05-11,71.62,31.58,7.79,35.11,6.24,8.91,1.37,3.88,67.61,2.37,3.69,0.18,125.0,Moderate
Lucknow,2017-05-12,99.51,31.58,7.38,38.81,6.24,8.91,1.33,3.7,70.2,2.91,4.82,0.18,205.0,Poor
Lucknow,2017-05-13,98.49,31.58,6.94,38.54,6.24,8.91,1.3,4.29,57.11,2.68,4.38,0.18,227.0,Poor
Lucknow,2017-05-14,117.21,31.58,9.86,24.15,6.24,8.91,4.29,4.79,7.59,2.24,3.33,0.18,279.0,Poor
Lucknow,2017-05-15,137.79,31.58,14.18,30.67,6.24,8.91,1.55,3.88,15.99,2.61,3.82,0.18,319.0,Very Poor
Lucknow,2017-05-16,157.17,31.58,17.19,34.09,6.24,8.91,1.59,2.24,21.36,2.54,3.74,0.18,314.0,Very Poor
Lucknow,2017-05-17,79.81,31.58,6.46,8.75,6.24,8.91,1.2,2.24,7.08,1.15,1.46,0.18,263.0,Poor
Lucknow,2017-05-18,102.13,31.58,7.12,18.73,6.24,8.91,1.29,2.94,33.03,2.12,3.94,0.18,146.0,Moderate
Lucknow,2017-05-19,143.66,31.58,9.48,34.67,6.24,8.91,1.27,3.59,13.5,2.38,3.66,0.18,289.0,Poor
Lucknow,2017-05-20,122.47,31.58,9.2,34.29,6.24,8.91,1.18,3.82,15.7,2.49,3.97,0.18,326.0,Very Poor
Lucknow,2017-05-21,139.19,31.58,7.81,23.7,6.24,8.91,1.21,2.38,14.86,1.87,2.07,0.18,288.0,Poor
Lucknow,2017-05-22,163.59,31.58,7.66,23.25,6.24,8.91,1.22,3.04,17.02,1.97,2.93,0.18,317.0,Very Poor
Lucknow,2017-05-23,125.66,31.58,8.53,23.33,6.24,8.91,1.22,5.1,15.66,2.2,3.58,0.18,314.0,Very Poor
Lucknow,2017-05-24,152.46,31.58,8.35,41.85,16.3,8.91,1.27,4.16,21.4,2.31,3.37,0.18,312.0,Very Poor
Lucknow,2017-05-25,151.47,31.58,9.58,39.1,7.09,8.91,2.95,4.25,46.73,2.49,3.64,0.18,346.0,Very Poor
Lucknow,2017-05-26,131.7,31.58,9.17,30.43,6.24,8.91,4.99,4.24,44.63,2.11,3.06,0.18,339.0,Very Poor
Lucknow,2017-05-27,65.4,31.58,5.64,7.83,6.24,8.91,1.6,4.69,60.87,0.54,0.51,0.18,210.0,Poor
Lucknow,2017-05-28,57.72,31.58,5.16,8.69,6.24,8.91,1.97,3.67,35.16,1.1,1.38,0.18,81.0,Satisfactory
Lucknow,2017-05-29,60.92,31.58,6.13,14.29,6.24,8.91,1.43,3.55,33.64,2.1,2.34,0.18,100.0,Satisfactory
Lucknow,2017-05-30,40.0,31.58,6.3,9.02,6.24,8.91,1.09,4.13,50.48,0.7,0.68,0.18,74.0,Satisfactory
Lucknow,2017-05-31,39.74,31.58,6.47,10.23,6.24,8.91,1.16,4.04,46.76,0.71,0.68,0.18,70.0,Satisfactory
Lucknow,2017-06-01,85.74,31.58,10.72,32.57,6.24,8.91,1.42,4.41,33.71,2.08,2.68,0.18,101.0,Moderate
Lucknow,2017-06-02,77.99,31.58,6.17,16.37,6.24,8.91,1.14,5.69,44.74,2.57,3.55,0.18,182.0,Moderate
Lucknow,2017-06-03,115.52,31.58,7.88,26.03,6.24,8.91,1.72,6.13,51.77,3.49,4.69,0.18,179.0,Moderate
Lucknow,2017-06-04,150.57,31.58,10.5,45.77,6.24,8.91,1.4,4.87,36.67,3.75,6.02,0.18,304.0,Very Poor
Lucknow,2017-06-05,147.38,31.58,7.72,27.01,6.24,8.91,1.36,4.18,27.98,4.06,5.41,0.18,321.0,Very Poor
Lucknow,2017-06-06,54.14,31.58,3.65,13.17,6.24,8.91,1.18,4.66,9.41,2.73,4.17,0.18,221.0,Poor
Lucknow,2017-06-07,45.04,31.58,3.62,12.7,6.24,8.91,1.2,4.09,8.36,2.91,4.5,0.18,73.0,Satisfactory
Lucknow,2017-06-08,74.54,31.58,5.27,17.12,6.24,8.91,1.2,5.22,15.85,3.03,4.61,0.18,106.0,Moderate
Lucknow,2017-06-09,70.03,31.58,5.8,17.65,6.24,8.91,1.12,5.11,28.79,2.9,4.16,0.18,150.0,Moderate
