City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2017-08-03,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-04,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-05,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-06,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-07,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-08,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-09,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-10,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-11,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-12,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-13,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-14,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-15,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-16,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-17,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-18,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-19,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-20,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-21,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-22,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-23,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-24,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-25,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-26,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-27,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-28,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-29,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-30,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-08-31,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-01,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-02,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-03,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-04,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-05,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-06,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-07,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-08,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-09,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-10,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-11,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-12,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-13,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-14,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-15,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-16,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-17,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-18,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-19,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-20,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-21,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-22,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-23,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-24,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-25,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-26,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-27,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-28,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-29,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-09-30,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-01,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-02,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-03,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-04,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-05,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-06,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-07,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-08,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-09,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-10,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-11,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-12,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-13,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-14,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-15,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-16,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-17,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-18,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-19,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-20,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-21,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-22,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-23,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-24,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-25,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-26,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-27,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-28,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-29,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-30,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-10-31,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-11-01,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-11-02,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-11-03,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-11-04,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
Mumbai,2017-11-05,25.5,58.53,123.26,8.94,18.54,7.21,0.0,193.86,17.24,0.0,0.0,0.0,73.0,Satisfactory
