City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Bengaluru,2017-03-17,39.28,107.17,6.33,30.51,0.0,27.37,0.16,4.14,47.72,2.98,3.49,8.82,98.0,Satisfactory
Bengaluru,2017-03-18,32.33,87.57,6.96,30.75,0.0,25.99,0.78,7.59,66.57,1.96,2.19,8.82,99.0,Satisfactory
Bengaluru,2017-03-19,32.31,81.68,4.96,21.08,0.0,25.66,0.2,5.33,57.26,2.21,2.61,8.82,95.0,Satisfactory
Bengaluru,2017-03-20,38.73,105.25,6.29,29.11,0.0,26.78,0.3,4.51,60.19,2.19,2.05,8.82,87.0,Satisfactory
Bengaluru,2017-03-21,36.42,95.55,6.75,30.76,0.0,26.49,0.48,5.53,42.51,1.96,1.83,8.82,83.0,Satisfactory
Bengaluru,2017-03-22,43.96,105.81,6.52,32.28,0.0,23.98,0.55,6.87,36.22,2.42,4.92,8.82,74.0,Satisfactory
Bengaluru,2017-03-23,44.26,102.04,8.71,41.3,0.0,24.06,0.68,8.28,42.18,2.38,2.57,8.82,89.0,Satisfactory
Bengaluru,2017-03-24,67.75,107.42,7.38,39.52,0.0,20.33,0.48,7.14,43.89,2.85,2.18,8.82,140.0,Moderate
Bengaluru,2017-03-25,47.51,114.14,11.76,40.07,0.0,20.79,0.56,9.41,52.37,4.72,2.82,8.82,104.0,Moderate
Bengaluru,2017-03-26,53.63,116.45,7.44,35.29,0.0,22.33,0.3,12.82,68.34,1.62,1.72,8.82,99.0,Satisfactory
Bengaluru,2017-03-27,40.42,114.11,5.59,27.16,0.0,22.04,0.13,3.65,45.77,2.63,2.06,8.82,90.0,Satisfactory
Bengaluru,2017-03-28,55.94,105.81,4.71,30.4,0.0,25.2,0.25,4.77,40.7,3.39,2.75,8.82,82.0,Satisfactory
Bengaluru,2017-03-29,41.83,89.06,2.7,23.82,0.0,28.76,0.32,3.28,52.94,2.47,2.03,8.82,112.0,Moderate
Bengaluru,2017-03-30,46.83,69.68,3.32,27.69,0.0,25.74,0.14,2.48,47.33,2.25,2.44,8.82,90.0,Satisfactory
Bengaluru,2017-03-31,55.9,94.22,5.13,37.77,0.0,22.44,0.26,2.53,53.42,2.96,2.9,8.82,112.0,Moderate
Bengaluru,2017-04-01,51.65,108.37,5.59,37.78,0.0,24.02,0.51,2.79,61.72,3.85,2.95,8.82,124.0,Moderate
Bengaluru,2017-04-02,32.61,104.58,5.32,30.53,0.0,28.54,0.48,2.59,66.27,1.93,1.65,8.82,113.0,Moderate
Bengaluru,2017-04-03,39.37,106.07,9.79,41.21,0.0,26.81,0.68,2.79,68.42,2.01,1.43,8.82,117.0,Moderate
Bengaluru,2017-04-04,36.85,99.33,3.61,25.76,0.0,25.66,0.54,2.3,72.54,2.55,2.12,8.82,120.0,Moderate
Bengaluru,2017-04-05,29.5,78.34,3.71,20.83,0.0,27.27,0.44,2.0,69.06,1.78,1.55,8.82,94.0,Satisfactory
Bengaluru,2017-04-06,29.52,92.48,6.17,19.83,0.0,27.92,0.33,2.28,66.84,2.09,1.9,8.82,110.0,Moderate
Bengaluru,2017-04-07,31.08,79.87,5.33,24.61,0.0,28.02,0.46,2.65,68.4,2.98,2.25,8.82,94.0,Satisfactory
Bengaluru,2017-04-08,36.66,103.5,7.3,34.42,0.0,26.68,0.68,2.8,45.04,3.19,2.75,8.82,82.0,Satisfactory
Bengaluru,2017-04-09,29.29,89.11,7.08,28.32,0.0,25.78,0.48,2.54,37.96,1.78,1.69,8.82,75.0,Satisfactory
Bengaluru,2017-04-10,43.0,90.64,8.28,34.64,0.0,29.59,0.74,3.03,60.0,1.93,1.41,8.82,99.0,Satisfactory
Bengaluru,2017-04-11,31.18,92.2,7.17,34.13,0.0,28.14,0.44,2.39,60.0,2.44,1.74,8.82,99.0,Satisfactory
Bengaluru,2017-04-12,50.84,84.95,6.35,27.24,0.0,28.14,0.61,9.91,17.79,4.11,2.39,8.82,78.0,Satisfactory
Bengaluru,2017-04-13,50.54,105.34,7.07,37.62,0.0,24.73,0.56,4.26,75.93,2.92,2.3,8.82,108.0,Moderate
Bengaluru,2017-04-14,51.33,104.38,6.96,39.64,0.0,24.12,0.55,5.03,63.27,3.62,1.96,8.82,107.0,Moderate
Bengaluru,2017-04-15,35.01,101.83,9.78,45.01,0.0,24.52,0.69,6.77,60.39,2.4,1.76,8.82,106.0,Moderate
Bengaluru,2017-04-16,29.02,102.67,5.34,32.75,0.0,24.52,0.44,8.21,66.23,2.64,1.48,8.82,105.0,Moderate
Bengaluru,2017-04-17,34.86,79.44,5.28,27.93,0.0,31.55,0.44,5.81,83.69,1.32,0.64,8.82,86.0,Satisfactory
Bengaluru,2017-04-18,38.46,66.4,4.73,24.41,0.0,28.01,0.44,5.07,91.3,2.24,2.3,8.82,77.0,Satisfactory
Bengaluru,2017-04-19,38.13,84.63,6.11,25.49,0.0,31.93,0.52,4.74,81.46,1.38,1.07,8.82,92.0,Satisfactory
Bengaluru,2017-04-20,29.75,56.29,5.45,24.78,0.0,28.87,0.43,4.71,47.22,2.53,1.39,8.82,81.0,Satisfactory
Bengaluru,2017-04-21,21.53,80.41,4.21,24.41,0.0,35.77,0.47,4.71,54.16,1.38,1.14,8.82,75.0,Satisfactory
