City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Gurugram,2016-06-14,32.15,13.91,2.42,5.32,4.97,1.44,0.39,2.0,14.8,0.86,8.63,0.0,195.0,Moderate
Gurugram,2016-06-15,147.88,13.91,5.13,7.96,5.0,1.44,0.36,1.76,21.03,0.86,8.63,0.0,195.0,Moderate
Gurugram,2016-06-16,67.25,13.91,2.14,5.69,4.97,1.44,0.32,1.98,22.56,0.86,8.63,0.0,217.0,Poor
Gurugram,2016-06-17,57.76,13.91,1.94,7.52,4.96,1.44,0.34,2.37,26.81,0.86,8.63,0.0,91.0,Satisfactory
Gurugram,2016-06-18,63.23,13.91,2.31,6.75,4.96,1.44,0.32,1.73,25.97,0.86,8.63,0.0,106.0,Moderate
Gurugram,2016-06-19,74.37,13.91,2.38,6.78,4.96,1.44,0.35,1.81,26.37,0.86,8.63,0.0,117.0,Moderate
Gurugram,2016-06-20,103.27,13.91,2.17,6.38,4.95,1.44,0.43,1.79,15.41,0.86,8.63,0.0,217.0,Poor
Gurugram,2016-06-21,93.59,13.91,2.35,6.76,4.93,1.44,0.41,1.79,16.91,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-22,93.59,13.91,2.34,6.59,4.94,1.44,0.33,1.92,19.76,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-23,93.59,13.91,2.01,7.1,4.96,1.44,0.32,2.03,17.86,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-24,93.59,13.91,2.09,5.66,4.94,1.44,0.28,2.18,21.01,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-25,93.59,13.91,2.09,5.66,4.94,1.44,0.28,2.18,21.01,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-26,93.59,13.91,2.01,5.78,4.95,1.44,0.41,2.2,27.77,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-27,93.59,13.91,2.01,5.78,4.95,1.44,0.41,2.2,27.77,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-28,93.59,13.91,2.23,6.79,4.92,1.44,0.32,1.99,40.71,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-29,93.59,13.91,2.41,6.64,4.93,1.44,0.35,1.7,43.56,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-06-30,93.59,13.91,2.3,6.69,4.92,1.44,0.36,1.94,47.41,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-07-01,93.59,13.91,2.45,6.37,4.96,1.44,0.39,1.7,43.37,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-07-02,93.59,13.91,2.55,6.53,4.98,1.44,0.34,1.85,43.84,0.86,8.63,0.0,197.0,Moderate
Gurugram,2016-07-03,37.77,13.91,3.99,6.98,4.95,1.44,0.31,2.07,44.36,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-04,37.77,13.91,3.98,7.8,4.96,1.44,0.4,1.94,41.45,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-05,37.77,13.91,3.99,7.0,4.95,1.44,0.38,1.73,50.66,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-06,37.77,13.91,3.99,7.03,4.96,1.44,0.33,1.89,53.31,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-07,37.77,13.91,3.99,7.0,4.95,1.44,0.37,1.88,43.75,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-08,37.77,13.91,3.99,6.82,4.95,1.44,0.33,1.88,43.29,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-09,37.77,13.91,3.99,7.12,4.98,1.44,0.33,1.85,58.05,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-10,37.77,13.91,3.99,6.99,4.95,1.44,0.36,1.9,58.77,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-11,37.77,13.91,3.99,6.97,4.95,1.44,0.33,2.02,60.48,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-12,37.77,13.91,3.99,7.05,4.97,1.44,0.44,2.27,47.14,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-13,37.77,13.91,3.59,7.16,4.92,1.44,0.35,2.5,40.13,0.86,8.63,0.0,79.0,Moderate
Gurugram,2016-07-14,44.43,13.91,2.8,7.05,4.97,1.44,0.43,1.88,45.28,0.86,8.63,0.0,79.0,Satisfactory
Gurugram,2016-07-15,32.05,13.91,2.46,7.08,4.97,1.44,0.34,1.69,48.35,0.86,8.63,0.0,83.0,Satisfactory
Gurugram,2016-07-16,22.12,13.91,3.22,6.98,4.95,1.44,0.33,1.91,50.5,0.86,8.63,0.0,82.0,Satisfactory
Gurugram,2016-07-17,23.35,13.91,3.68,6.88,4.97,1.44,0.44,1.93,36.08,0.86,8.63,0.0,76.0,Satisfactory
Gurugram,2016-07-18,69.02,13.91,4.08,6.92,4.97,1.44,0.51,2.31,32.99,0.86,8.63,0.0,94.0,Satisfactory
Gurugram,2016-07-19,46.96,13.91,1.49,9.04,5.0,1.44,0.41,1.94,37.96,0.86,8.63,0.0,124.0,Moderate
Gurugram,2016-07-20,63.43,13.91,2.19,5.56,4.95,1.44,0.42,1.47,29.62,0.86,8.63,0.0,93.0,Satisfactory
Gurugram,2016-07-21,157.95,13.91,2.16,5.53,4.94,1.44,0.18,2.19,33.5,0.86,8.63,0.0,116.0,Moderate
Gurugram,2016-07-22,115.78,13.91,1.92,5.81,4.93,1.44,0.41,1.99,27.61,0.86,8.63,0.0,116.0,Moderate
Gurugram,2016-07-23,44.71,13.91,2.79,7.3,4.93,1.44,0.4,1.76,35.02,0.86,8.63,0.0,131.0,Moderate
Gurugram,2016-07-24,45.11,13.91,2.64,7.72,4.95,1.44,0.22,2.08,34.26,0.86,8.63,0.0,131.0,Moderate
Gurugram,2016-07-25,57.0,13.91,1.71,10.12,4.95,1.44,0.24,1.65,21.97,0.86,8.63,0.0,131.0,Moderate
Gurugram,2016-07-26,54.63,13.91,2.64,7.38,4.97,1.44,0.42,2.02,17.82,0.86,8.63,0.0,67.0,Moderate
Gurugram,2016-07-27,33.34,13.91,2.67,6.07,4.93,1.44,0.33,1.74,17.82,0.86,8.63,0.0,67.0,Satisfactory
Gurugram,2016-07-28,29.36,13.91,3.99,6.93,4.94,1.44,0.37,2.01,17.82,0.86,8.63,0.0,56.0,Satisfactory
Gurugram,2016-07-29,35.8,13.91,3.99,7.18,5.0,1.44,0.49,1.9,17.82,0.86,8.63,0.0,60.0,Satisfactory
Gurugram,2016-07-30,19.85,13.91,3.99,7.11,4.98,1.44,0.31,1.82,17.82,0.86,8.63,0.0,45.0,Good
Gurugram,2016-07-31,30.53,13.91,3.99,6.99,4.95,1.44,0.41,2.1,17.82,0.86,8.63,0.0,49.0,Good
Gurugram,2016-08-01,21.79,13.91,3.44,7.04,4.97,1.44,0.46,2.25,17.82,0.86,8.63,0.0,54.0,Satisfactory
Gurugram,2016-08-02,21.79,13.91,3.44,7.04,4.97,1.44,0.46,2.25,17.82,0.86,8.63,0.0,40.0,Good
Gurugram,2016-08-03,30.94,13.91,2.99,5.01,7.0,1.44,0.37,1.86,17.82,0.86,8.63,0.0,40.0,Moderate
Gurugram,2016-08-04,29.94,13.91,3.01,4.93,6.99,1.44,0.31,1.94,17.82,0.86,8.63,0.0,52.0,Satisfactory
