City,Date,PM2_5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Ahmedabad,2015-12-01,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-02,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-03,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-04,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-05,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-06,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-07,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-08,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-09,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-10,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-11,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-12,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-13,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-14,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-15,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
Ahmedabad,2015-12-16,127.64,115.1498313253012,6.74,31.91,38.64,10.625088919288649,6.74,26.94,47.33,9.55,20.72,4.32,355.0,Severe
