City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Mumbai,2015-12-12,34.97,58.53,8.5,14.44,124.51,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-13,34.97,58.53,8.5,14.44,119.0,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-14,34.97,58.53,8.5,14.44,115.06,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-15,34.97,58.53,8.5,14.44,97.43,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-16,34.97,58.53,8.5,14.44,95.77,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-17,34.97,58.53,8.5,14.44,112.23,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-18,34.97,58.53,8.5,14.44,101.36,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-19,34.97,58.53,8.5,14.44,101.16,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-20,34.97,58.53,8.5,14.44,102.87,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-21,34.97,58.53,8.5,14.44,91.42,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-22,34.97,58.53,8.5,14.44,83.5,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-23,34.97,58.53,8.5,14.44,103.17,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-24,34.97,58.53,8.5,14.44,92.79,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-25,34.97,58.53,8.5,14.44,75.69,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-26,34.97,58.53,8.5,14.44,69.94,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-27,34.97,58.53,8.5,14.44,86.67,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-28,34.97,58.53,8.5,14.44,87.72,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-29,34.97,58.53,8.5,14.44,93.76,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-30,34.97,58.53,8.5,14.44,117.52,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2015-12-31,34.97,58.53,8.5,14.44,63.28,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2016-01-01,34.97,58.53,8.5,14.44,49.73,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2016-01-02,34.97,58.53,8.5,14.44,51.09,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2016-01-03,34.97,58.53,8.5,14.44,48.0,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2016-01-04,34.97,58.53,8.5,14.44,52.01,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2016-01-05,34.97,58.53,8.5,14.44,47.24,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
Mumbai,2016-01-06,34.97,58.53,8.5,14.44,13.3,11.75,0.0,6.02,36.07,0.0,0.0,0.0,76.0,Satisfactory
