City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Jaipur,2019-09-05,36.95,63.85,8.97,24.27,26.21,48.38,0.73,10.06,27.44,0.59,3.67,2.62,76.0,Satisfactory
Jaipur,2019-09-06,33.45,66.62,10.18,22.91,27.99,49.8,0.92,11.7,23.04,0.78,4.79,2.62,75.0,Satisfactory
Jaipur,2019-09-07,27.09,59.48,11.48,26.06,31.55,55.72,0.7,10.67,21.93,0.64,4.66,2.62,74.0,Satisfactory
Jaipur,2019-09-08,26.14,55.73,7.15,18.0,22.52,40.6,0.7,11.11,25.31,0.58,4.43,2.62,72.0,Satisfactory
Jaipur,2019-09-09,34.8,70.51,7.42,24.82,29.5,49.54,0.93,11.36,33.16,0.67,5.55,2.62,75.0,Satisfactory
Jaipur,2019-09-10,56.74,115.21,9.41,34.64,36.8,50.9,0.85,11.14,37.87,1.01,4.91,2.62,108.0,Moderate
Jaipur,2019-09-11,47.43,100.18,8.87,32.6,33.37,37.1,0.8,11.11,30.86,0.68,3.57,2.62,103.0,Moderate
Jaipur,2019-09-12,33.88,86.65,6.58,23.16,23.29,28.5,0.62,12.13,36.19,0.35,2.85,2.62,91.0,Satisfactory
Jaipur,2019-09-13,37.92,77.7,7.03,24.3,24.16,29.15,0.65,11.6,38.34,0.39,3.08,2.62,83.0,Satisfactory
Jaipur,2019-09-14,27.82,58.29,6.75,15.52,19.23,31.73,0.54,11.86,30.67,0.38,3.08,2.62,71.0,Satisfactory
Jaipur,2019-09-15,28.04,53.45,10.54,16.66,24.8,44.9,0.62,12.44,19.33,0.55,4.72,2.62,67.0,Satisfactory
Jaipur,2019-09-16,36.65,88.55,10.34,21.14,28.3,46.56,0.72,11.59,27.36,0.81,4.29,2.62,80.0,Satisfactory
Jaipur,2019-09-17,44.2,91.4,12.13,29.12,31.57,39.13,0.71,9.63,24.31,0.63,3.52,2.62,88.0,Satisfactory
Jaipur,2019-09-18,34.48,77.85,12.37,33.23,34.07,37.35,1.46,10.6,28.16,0.56,4.3,2.62,89.0,Satisfactory
Jaipur,2019-09-19,31.61,62.65,8.54,26.98,28.04,34.53,0.85,9.82,39.37,0.46,3.73,2.62,81.0,Satisfactory
Jaipur,2019-09-20,23.04,50.06,7.75,23.56,25.9,33.91,0.77,10.22,32.61,0.33,3.03,2.62,64.0,Satisfactory
Jaipur,2019-09-21,26.26,54.39,8.58,23.14,26.76,36.24,0.73,10.25,34.98,0.37,3.79,2.62,59.0,Satisfactory
Jaipur,2019-09-22,16.72,38.05,6.98,23.87,24.68,29.99,0.53,11.5,38.27,0.19,3.39,2.62,54.0,Satisfactory
Jaipur,2019-09-23,21.94,54.24,9.32,24.33,28.41,37.07,0.64,12.02,35.83,0.3,3.85,2.62,57.0,Satisfactory
Jaipur,2019-09-24,24.8,130.77,12.53,24.22,32.89,47.61,0.73,12.67,36.7,0.33,3.7,2.62,126.0,Moderate
Jaipur,2019-09-25,27.05,51.3,5.19,18.36,19.88,24.77,1.01,12.24,36.92,0.37,4.53,2.62,78.0,Satisfactory
Jaipur,2019-09-26,23.12,41.7,6.99,18.45,20.19,25.72,0.73,9.78,25.91,0.36,4.06,2.62,55.0,Satisfactory
Jaipur,2019-09-27,18.11,44.42,6.45,19.82,21.08,22.22,0.65,9.17,24.83,0.32,3.08,2.62,53.0,Satisfactory
Jaipur,2019-09-28,17.51,41.82,5.82,19.45,20.77,26.38,0.68,10.11,24.43,0.47,3.24,2.62,54.0,Satisfactory
Jaipur,2019-09-29,25.74,54.95,8.25,25.92,29.81,39.41,0.83,10.96,25.01,1.18,5.02,2.62,66.0,Satisfactory
Jaipur,2019-09-30,31.01,72.81,10.98,34.89,38.69,45.45,0.75,11.96,30.88,2.03,9.83,2.62,83.0,Satisfactory
Jaipur,2019-10-01,29.93,65.55,5.76,29.16,29.57,36.73,0.73,13.78,29.12,2.04,19.09,2.62,80.0,Satisfactory
Jaipur,2019-10-02,30.87,66.13,10.12,34.98,37.66,40.5,0.93,11.67,34.1,2.6,21.62,2.62,81.0,Satisfactory
Jaipur,2019-10-03,39.35,90.64,12.25,39.69,41.63,34.08,0.84,11.15,31.95,2.64,16.98,2.62,95.0,Satisfactory
Jaipur,2019-10-04,35.31,73.74,6.87,28.17,28.26,29.62,0.71,11.8,45.97,1.24,5.94,2.62,95.0,Satisfactory
Jaipur,2019-10-05,38.07,73.3,6.63,31.86,30.82,31.38,0.68,13.04,41.91,1.37,7.3,2.62,78.0,Satisfactory
Jaipur,2019-10-06,43.01,95.61,6.94,33.6,31.97,30.55,0.91,12.0,42.05,1.36,7.77,2.62,88.0,Satisfactory
Jaipur,2019-10-07,51.77,100.67,18.15,36.11,45.44,37.79,1.48,9.57,31.55,2.77,9.46,2.62,106.0,Moderate
Jaipur,2019-10-08,43.48,92.61,17.46,37.18,45.98,36.22,1.07,9.38,33.02,2.89,9.87,2.62,105.0,Moderate
Jaipur,2019-10-09,42.7,98.12,19.65,44.26,51.72,36.15,1.04,11.48,43.2,2.6,10.12,2.62,108.0,Moderate
Jaipur,2019-10-10,39.96,92.04,18.11,44.44,50.57,27.22,0.75,9.87,36.15,2.18,8.88,2.62,104.0,Moderate
Jaipur,2019-10-11,48.35,101.36,10.01,41.18,39.6,27.19,0.83,10.85,49.24,2.0,8.81,2.62,104.0,Moderate
Jaipur,2019-10-12,49.71,107.82,9.7,42.69,41.41,36.85,0.96,10.65,48.34,2.85,10.71,2.62,106.0,Moderate
Jaipur,2019-10-13,53.72,141.72,8.87,36.43,40.35,41.86,0.86,12.75,49.59,2.73,9.37,2.62,125.0,Moderate
Jaipur,2019-10-14,57.76,127.04,9.57,43.28,43.42,40.28,0.91,12.99,51.24,2.68,8.91,2.62,128.0,Moderate
Jaipur,2019-10-15,64.81,138.94,22.71,54.6,64.61,55.81,1.28,12.33,48.5,3.39,12.35,2.62,136.0,Moderate
Jaipur,2019-10-16,54.17,128.95,10.18,50.34,48.83,48.69,1.02,14.93,52.1,2.67,10.35,2.62,136.0,Moderate
Jaipur,2019-10-17,56.0,143.55,6.05,36.55,35.05,43.0,0.88,16.03,63.12,1.69,14.0,2.62,127.0,Moderate
Jaipur,2019-10-18,54.41,113.18,5.94,33.99,33.19,49.37,0.88,13.6,56.63,1.25,7.93,2.62,123.0,Moderate
Jaipur,2019-10-19,46.17,106.5,7.61,39.01,38.88,44.59,0.95,12.7,43.18,1.55,7.89,2.62,109.0,Moderate
Jaipur,2019-10-20,54.76,152.29,10.18,42.73,42.37,44.34,0.94,13.55,51.21,1.65,8.73,2.62,120.0,Moderate
Jaipur,2019-10-21,58.89,126.29,25.3,58.75,69.59,59.93,1.16,12.82,40.89,3.29,10.53,2.62,143.0,Moderate
Jaipur,2019-10-22,67.33,150.71,50.83,63.6,98.5,62.2,1.37,14.51,38.57,5.16,17.47,2.62,149.0,Moderate
Jaipur,2019-10-23,73.4,164.0,67.61,66.43,112.9,61.36,1.43,13.83,30.96,7.03,25.1,2.62,193.0,Moderate
Jaipur,2019-10-24,59.09,129.05,14.57,51.44,53.49,52.75,0.87,14.03,53.36,3.39,14.02,2.62,145.0,Moderate
Jaipur,2019-10-25,77.5,156.27,5.6,43.9,39.29,51.08,0.85,10.39,58.26,2.56,10.11,2.62,163.0,Moderate
