City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Patna,2018-04-02,63.73,158.08,8.95,44.77,17.35,49.8,0.9,47.74,80.7,0.16,2.91,0.65,161.0,Moderate
Patna,2018-04-03,96.56,158.08,9.52,41.75,16.89,49.8,1.38,52.83,94.2,0.35,2.87,1.01,197.0,Moderate
Patna,2018-04-04,85.81,158.08,6.18,28.06,11.21,49.8,1.11,52.52,108.76,0.34,2.69,1.02,226.0,Poor
Patna,2018-04-05,66.34,158.08,7.07,19.65,9.59,49.8,0.97,50.91,86.72,0.29,2.72,1.07,157.0,Moderate
Patna,2018-04-06,75.17,158.08,6.9,15.87,8.44,49.8,1.0,51.48,66.44,0.29,2.52,0.97,130.0,Moderate
Patna,2018-04-07,98.48,158.08,6.53,13.98,7.72,49.8,0.94,50.36,62.07,0.22,2.31,1.54,156.0,Moderate
Patna,2018-04-08,88.22,158.08,6.25,15.41,7.96,49.8,0.93,53.89,71.69,0.15,2.47,1.69,241.0,Poor
Patna,2018-04-09,88.76,158.08,8.49,15.03,9.22,49.8,1.25,47.09,60.99,0.29,2.7,1.14,195.0,Moderate
Patna,2018-04-10,90.41,158.08,7.13,12.71,7.62,49.8,0.97,50.31,69.45,0.34,2.65,1.0,211.0,Poor
Patna,2018-04-11,84.9,158.08,8.48,12.96,8.5,49.8,1.03,52.73,64.3,0.32,2.89,0.94,184.0,Moderate
Patna,2018-04-12,93.84,158.08,10.35,12.38,9.67,49.8,1.31,49.12,57.35,0.28,3.03,0.89,194.0,Moderate
Patna,2018-04-13,82.39,158.08,13.36,17.19,12.78,49.8,1.18,47.52,50.36,0.35,3.77,0.98,221.0,Poor
Patna,2018-04-14,99.89,158.08,26.31,44.83,32.2,49.8,1.44,41.39,63.43,0.31,3.08,1.1,188.0,Moderate
Patna,2018-04-15,117.04,158.08,11.68,26.93,14.25,49.8,1.57,42.86,65.65,0.35,3.42,1.18,282.0,Poor
Patna,2018-04-16,97.65,158.08,8.23,17.9,9.82,49.8,1.38,46.85,81.41,0.31,3.15,0.85,232.0,Poor
Patna,2018-04-17,94.45,158.08,10.19,12.72,9.66,49.8,1.41,48.2,70.62,0.34,3.05,1.14,218.0,Poor
Patna,2018-04-18,97.51,158.08,9.15,11.83,8.61,49.8,1.26,55.42,73.88,0.31,3.04,1.08,202.0,Poor
Patna,2018-04-19,93.83,158.08,7.9,10.9,7.61,49.8,1.11,53.16,77.74,0.35,3.11,0.99,235.0,Poor
Patna,2018-04-20,146.99,158.08,6.68,7.72,6.21,49.8,1.14,49.72,77.55,0.24,2.69,0.81,239.0,Poor
Patna,2018-04-21,103.02,158.08,10.26,7.16,8.22,49.8,1.7,49.2,54.29,0.2,2.98,0.79,310.0,Very Poor
Patna,2018-04-22,91.41,158.08,10.35,9.21,8.67,49.8,1.06,51.38,63.48,0.27,3.22,1.0,237.0,Poor
Patna,2018-04-23,79.63,158.08,7.04,10.82,7.22,49.8,1.18,46.7,83.86,0.13,2.32,0.71,189.0,Moderate
