City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Lucknow,2018-02-28,107.99,31.58,8.49,28.14,36.52,47.4,0.85,13.53,98.61,0.62,1.77,0.0,202.0,Poor
Lucknow,2018-03-01,114.94,31.58,10.86,26.97,34.48,45.88,0.78,12.12,94.98,0.52,0.33,0.0,264.0,Poor
Lucknow,2018-03-02,111.57,31.58,8.91,21.7,29.24,44.09,0.89,13.04,98.26,0.42,0.18,0.0,236.0,Poor
Lucknow,2018-03-03,94.86,31.58,10.91,20.46,28.02,44.07,0.68,12.7,88.2,0.22,0.13,0.0,202.0,Poor
Lucknow,2018-03-04,96.12,31.58,13.14,25.72,33.09,43.18,0.73,11.9,77.14,0.52,0.35,0.0,227.0,Poor
Lucknow,2018-03-05,91.04,31.58,8.88,20.32,28.16,43.88,0.65,11.02,59.88,0.28,0.13,0.0,187.0,Moderate
Lucknow,2018-03-06,141.46,31.58,8.84,21.47,27.32,44.73,0.63,12.26,61.54,0.17,0.08,0.0,250.0,Poor
Lucknow,2018-03-07,133.8,31.58,11.19,28.95,33.73,43.72,0.72,13.33,61.47,0.37,0.25,0.0,288.0,Poor
Lucknow,2018-03-08,170.76,31.58,19.28,44.32,51.26,41.16,0.87,15.43,42.5,1.0,0.66,0.0,340.0,Very Poor
Lucknow,2018-03-09,140.81,31.58,13.76,33.39,41.19,42.61,0.73,15.73,40.57,0.73,0.5,0.0,297.0,Poor
Lucknow,2018-03-10,118.16,31.58,9.53,26.41,31.44,43.44,0.63,14.59,38.13,0.37,0.2,0.0,249.0,Poor
Lucknow,2018-03-11,133.03,31.58,10.28,28.51,32.65,43.47,0.69,18.02,30.69,0.36,0.23,0.0,219.0,Poor
Lucknow,2018-03-12,133.07,31.58,11.36,29.11,34.97,43.39,1.05,15.34,36.22,0.52,0.31,0.0,247.0,Poor
Lucknow,2018-03-13,102.13,31.58,15.6,31.03,36.52,44.14,0.68,15.46,34.42,0.52,0.35,0.0,247.0,Poor
Lucknow,2018-03-14,166.43,31.58,52.89,58.62,77.86,43.37,0.87,18.86,25.22,2.22,1.88,0.0,317.0,Very Poor
Lucknow,2018-03-15,137.04,31.58,27.38,50.15,48.68,44.21,0.54,20.64,22.33,1.4,1.24,0.0,331.0,Very Poor
Lucknow,2018-03-16,115.27,31.58,10.59,32.71,28.47,44.54,0.39,15.59,36.08,0.4,0.27,0.0,233.0,Poor
Lucknow,2018-03-17,84.82,31.58,10.09,33.09,29.87,37.1,0.3,13.7,38.68,0.28,0.19,0.0,273.0,Poor
Lucknow,2018-03-18,77.35,31.58,9.06,28.74,26.57,30.3,0.27,11.51,47.83,0.18,0.08,0.0,142.0,Moderate
Lucknow,2018-03-19,97.05,31.58,10.2,34.84,32.7,30.49,0.31,11.29,48.96,0.44,0.28,0.0,196.0,Moderate
Lucknow,2018-03-20,96.72,31.58,11.53,35.27,31.04,30.42,0.49,10.77,39.03,0.44,0.24,0.0,225.0,Poor
Lucknow,2018-03-21,115.04,31.58,28.28,56.86,50.38,30.25,0.58,13.27,24.86,1.58,1.27,0.0,245.0,Poor
Lucknow,2018-03-22,112.45,31.58,15.33,36.65,34.95,30.32,0.4,10.09,32.86,0.91,0.59,0.0,273.0,Poor
Lucknow,2018-03-23,101.79,31.58,9.55,28.72,26.68,30.3,0.34,10.34,46.94,0.27,0.12,0.0,218.0,Poor
Lucknow,2018-03-24,88.04,31.58,9.83,31.61,27.29,30.23,0.32,11.63,51.96,0.28,0.14,0.0,197.0,Moderate
Lucknow,2018-03-25,93.26,31.58,9.69,27.88,25.68,30.33,0.31,9.9,51.79,0.26,0.11,0.0,198.0,Moderate
Lucknow,2018-03-26,72.45,31.58,10.28,31.96,28.35,30.18,0.34,10.38,51.08,0.32,0.15,0.0,151.0,Moderate
Lucknow,2018-03-27,75.58,31.58,9.32,34.22,30.87,30.19,0.39,10.63,49.84,0.42,0.22,0.0,137.0,Moderate
Lucknow,2018-03-28,106.91,31.58,38.15,54.89,63.85,30.14,0.6,13.93,33.71,1.61,1.15,0.0,214.0,Poor
Lucknow,2018-03-29,130.56,31.58,28.96,42.21,52.1,30.1,0.43,13.36,37.69,1.34,0.99,0.0,271.0,Poor
Lucknow,2018-03-30,143.54,31.58,21.95,49.41,45.75,30.13,0.4,11.53,34.3,0.69,0.62,0.0,256.0,Poor
Lucknow,2018-03-31,54.5,31.58,12.88,47.7,30.89,30.15,0.28,10.29,37.38,0.0,0.0,0.0,201.0,Poor
Lucknow,2018-04-01,70.5,31.58,36.46,81.53,52.33,30.2,0.56,10.62,32.79,0.0,0.0,0.0,106.0,Moderate
Lucknow,2018-04-02,100.47,31.58,36.52,46.42,48.47,29.9,0.52,11.45,29.27,0.0,0.0,0.0,204.0,Poor
Lucknow,2018-04-03,158.72,31.58,37.18,82.93,64.6,30.06,0.54,12.52,29.04,0.0,0.0,0.0,300.0,Poor
